-0.019159624	-0.056369696	0.018080145	-0.0345638	0.0022311176	0.0027398774	-0.03564658	-0.002284186	0.04609031	-0.06680129	-2.5713025e-05	-0.03780425	-0.015472968	0.03129613	-0.04429341	0.031635847
-0.04060838	-0.11643309	0.039438043	0.049003273	-0.041515514	-0.11018948	-0.09152954	0.06231556	-0.02301581	0.11856635	-0.13663547	-0.07291724	-0.07741219	0.112285376	-0.07476405	0.044497393
0.010776903	-0.16619176	-0.0135657275	0.08325335	-0.16284609	-0.17031635	-0.12549312	0.04827452	-0.014389574	0.120593734	-0.14902735	-0.12152245	-0.1803032	0.1279578	-0.14547965	0.0119825555
0.24776337	0.42305937	-0.3810628	-0.24744502	0.3379867	0.5320604	0.4230736	0.25060666	-0.119170696	-0.4484856	0.32289493	0.40944177	0.46707204	-0.3445113	0.4590289	-0.21270663
0.014649179	-0.03655707	0.028239626	-0.026236216	-0.020758826	0.044964418	-0.016011333	0.08941129	-0.13524719	-0.01580397	0.026106918	-0.015412944	0.08172611	-0.035263613	0.059971873	-0.038246807
-0.05919807	-0.08943176	0.07245318	0.002610998	-0.088214494	-0.08948028	-0.074813105	-0.037945837	-0.11128519	0.0436526	-0.0964223	-0.08516447	-0.038640298	0.07806835	-0.012184081	0.008906334
0.23863053	0.44009724	-0.31294677	-0.23038664	0.38556153	0.42307898	0.37378016	0.29709953	-0.14118315	-0.40732414	0.39190167	0.44491103	0.47888005	-0.36006436	0.39455062	-0.2810752
-0.064348325	-0.020059433	0.0067293104	0.030573674	-0.09410545	-0.040942702	-0.054014403	-0.048212245	-0.07857061	0.05074069	-0.038435526	-0.07385961	-0.082446456	0.025108185	-0.051358603	0.0035565617
0.14497244	0.30927318	-0.24483092	-0.2354201	0.28425354	0.33505228	0.29542068	0.2398459	-0.12143925	-0.32618082	0.24546233	0.33112815	0.41843694	-0.3244141	0.33040112	-0.17284128
-0.016998552	-0.042348355	0.008702341	-0.023546945	0.009648581	-0.057243675	-0.0024223623	0.024942711	-0.02244895	-0.033081073	0.048130743	0.021956092	-0.00030630315	0.0080548115	-0.02418708	-0.089478426
0.25849324	0.41968536	-0.38855618	-0.2575737	0.39509898	0.4499042	0.3820634	0.21894236	-0.14536884	-0.39677572	0.37085426	0.39084014	0.5063652	-0.35192195	0.39115915	-0.26480702
-0.009014121	-0.07120264	0.070715465	-0.019365849	-0.054219656	-0.07962267	-0.1085397	0.0033242803	0.0320233	0.073773555	-0.10871412	-0.08862772	-0.14765495	0.07628031	-0.0798554	0.0024077334
0.08022417	0.19196068	-0.19397187	-0.10183966	0.2213689	0.26544315	0.20282021	0.09993854	-0.16459993	-0.2153363	0.15428145	0.25379717	0.24172492	-0.2292572	0.24367438	-0.08447631
-0.16297022	-0.3510082	0.1611042	0.14516129	-0.23348396	-0.41088918	-0.32370746	-0.064803116	-0.14703341	0.2766397	-0.33578783	-0.3040279	-0.34835508	0.24034853	-0.35263997	0.09855962
-0.04775313	-0.039747823	0.032447606	0.029888965	-0.07112284	-0.06005006	-0.056203436	-0.018117502	-0.1155467	0.02876091	-0.028154168	-0.05608825	0.0026367013	0.066009685	0.01733017	0.020444212
-0.008544638	0.0040095258	0.00512225	-0.021860963	0.020352703	-0.018903956	-0.032152884	0.017076798	-0.020495743	0.0173747	0.008193546	-0.04494026	0.025255514	-0.0044830153	-0.020935271	-0.03858354
-0.095229976	-0.059345216	0.047886282	0.13258195	-0.075458676	-0.0782831	-0.06510861	-0.03207787	-0.16855708	0.07074615	-0.0684804	-0.12039866	-0.034850754	0.07771095	-0.05988492	0.098976344
-0.05637716	0.019561343	-0.059662245	-0.0071954797	0.04318366	0.09598301	0.007817346	0.027899055	-0.20431575	-0.099370316	0.06631035	0.120784566	0.132372	-0.031463537	0.024044802	0.03263893
0.123784766	-0.003463941	-0.06406783	-0.050953213	0.045249254	-0.08561095	0.0077734804	0.14423698	0.13915646	-0.02254186	0.020381138	0.0049507325	-0.030923275	-0.057382938	-0.06743224	-0.094028115
0.16832791	0.20287594	-0.1661337	-0.15892923	0.19934228	0.22220819	0.25121012	0.087691575	0.0329249	-0.23873265	0.17805248	0.29129958	0.23133028	-0.23223472	0.2782814	-0.12204525
0.06266535	0.122210965	-0.042714532	-0.10560635	0.09467303	0.09433592	0.083725356	0.08855259	0.21882157	-0.109482005	0.090666704	0.1221681	0.122921035	-0.08821954	0.09240318	-0.05754935
0.003489419	0.019275296	-0.011410887	0.020302095	-0.02505549	-0.039365128	0.022052169	0.048371665	-0.037383445	0.026124615	-0.017207935	-0.007530594	0.008556414	0.060238756	-0.017638596	-0.036758278
-0.021317193	-0.07223039	0.031224426	0.039960004	-0.058736283	-0.05142557	-0.05622478	-0.0035369447	-0.0016749765	0.031626053	-0.026247839	-0.022381553	-0.027855903	0.046559412	-0.057715002	0.015654197
0.04763859	-0.06097504	-0.020177415	0.013416708	-0.009898442	-0.093083754	-0.008951324	0.11454281	0.006023511	0.0159402	-0.053198617	-0.012035036	-0.045065947	0.045661587	-0.010840475	-0.0019761324
0.037570726	-0.026504632	-0.017903002	0.00944582	0.05321383	0.014579257	0.038940325	0.043721315	-0.07152374	-0.05784373	0.027646096	0.062467884	0.005717363	-0.0018821319	0.05442397	0.008626576
0.27178913	0.3374496	-0.28864494	-0.29113767	0.2600923	0.3970811	0.30599958	0.26307452	0.011059163	-0.37746498	0.3352032	0.3943184	0.4180963	-0.31037393	0.37542287	-0.20866892
0.11059369	0.09005014	-0.12878561	-0.06649032	0.1381306	0.08606319	0.08664329	0.09389767	0.091781266	-0.07581734	0.040392153	0.036476277	0.11560642	-0.098401375	0.12109125	-0.11569908
-0.043174498	-0.049395546	0.053367313	0.07645803	-0.11358581	-0.12801214	-0.12457616	-0.13092236	0.060622938	0.11497652	-0.112112954	-0.13708743	-0.07891282	0.08571257	-0.052241527	0.05492564
-0.16144656	-0.17495568	0.16331767	0.23203436	-0.22178678	-0.1805196	-0.15251215	-0.23746647	-0.005484399	0.19842358	-0.16692235	-0.17036621	-0.18215422	0.2098555	-0.26058957	0.17152995
0.1781038	0.23880944	-0.29492253	-0.22461411	0.2854447	0.3393227	0.2533665	0.18606618	-0.104060225	-0.29108244	0.21204266	0.2814058	0.303836	-0.29774702	0.33016965	-0.21709307
0.27280653	0.3321856	-0.3021479	-0.31066176	0.40066844	0.41429263	0.42563716	0.30128828	0.025118677	-0.42408258	0.36744797	0.4257141	0.4175767	-0.34170935	0.43566114	-0.32404044
-0.037547953	0.0071225488	-0.0019800686	0.03917915	-0.03374079	0.08078125	0.0070032664	0.0012056354	-0.12975562	0.010315528	0.044522412	0.01870792	0.06829696	-0.03681695	0.09373887	-0.010337327
0.2723663	0.386624	-0.38609508	-0.3579761	0.34900534	0.34579727	0.39939266	0.351395	0.19459659	-0.43272564	0.29879233	0.36725882	0.3412954	-0.34598446	0.37050653	-0.3177334
-0.030282518	-0.0018900817	0.0953676	0.04108776	-0.010891609	-0.07669606	-0.0821143	-0.15997571	0.19681114	0.049295213	-0.021499328	0.0017442582	-0.10346654	0.015818706	-0.054288194	0.10291917
0.0033729067	-0.10293458	0.023326766	0.08232194	-0.07526979	-0.2035023	-0.11124399	0.02937646	-0.07419603	0.13594294	-0.14028516	-0.10713039	-0.15208566	0.07499907	-0.123050176	0.0005803696
0.06678353	0.024735715	-0.13929068	-0.06557514	0.04784194	0.07454148	0.04753415	0.027550839	-0.096882805	-0.1540594	0.035227142	0.03341569	0.12927201	-0.08962668	0.031182066	-0.063955314
0.10083591	0.0073466315	-0.07904467	-0.065124795	0.08907072	0.028058024	0.06226749	0.11770952	0.03267424	-0.08271359	0.012019918	0.025042254	0.029193815	-0.10934046	0.027757868	-0.118220784
-0.05153653	-0.026082141	0.073867284	0.011292479	-0.058808003	-0.057071894	-0.09416129	0.027397856	0.043883696	0.07939565	-0.014533456	-0.035813287	-0.08639513	0.03061226	-0.09335977	-0.010489255
-0.164125	-0.25264022	0.15655588	0.15486005	-0.19990271	-0.2476167	-0.21223442	-0.12359121	-0.12563159	0.2201442	-0.23559001	-0.19775932	-0.21987183	0.19057497	-0.25120747	0.20037565
0.038659446	-0.02641586	0.020717403	-0.041089162	0.013290029	-0.0021859938	0.056621112	0.018570429	0.012227125	-0.007604748	-0.016862689	0.036598396	0.051799733	-0.060581617	0.051863536	-0.070821874
0.05630845	0.057562824	-0.04063088	-0.04053519	0.021189641	0.10451766	0.10549645	0.059694696	0.22802268	-0.050101466	0.08856177	0.081615165	0.07764537	-0.107077196	0.037205014	-0.0025213622
-0.14381756	-0.14898755	0.14808418	0.103796646	-0.23186949	-0.1583281	-0.19275907	-0.086479545	-0.11649092	0.2428127	-0.14214264	-0.18528922	-0.1580048	0.14159787	-0.18334031	0.13444267
-0.15539116	-0.15913637	0.1441026	0.12475956	-0.19894484	-0.21976411	-0.20250568	-0.10461752	-0.018477367	0.21213542	-0.1353232	-0.15843041	-0.16492173	0.18105821	-0.1494069	0.077443294
